genome_record_id	sample_id	biosample_accession	assembly_accession	run_accession	country_iso3	country_name	collection_date_raw	date_lower	date_upper	year	month	quarter	date_resolution	date_month_or_quarter	project_id	project_id_source	source_dataset	source_role	model_denominator_role	genome_candidate	genome_qc_status	genome_observation_eligible	sampling_process_observed	sequencing_success	ct_value	specimen_type	preliminary_lineage_id	lineage_definition_status	published_branch	published_lineage	published_sublineage	ptxP_label	fim3_label	marker_23s_status	duplicate_of_focal	duplicate_group_size	data_freeze_date	provenance_note
JPN::SAMEA41246668	SAMEA41246668	SAMEA41246668		ERR1775215	JPN	Japan	2009	2009-01-01	2009-12-31	2009			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41250418	SAMEA41250418	SAMEA41250418		ERR1775220	JPN	Japan	2010	2010-01-01	2010-12-31	2010			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41253418	SAMEA41253418	SAMEA41253418		ERR1775224	JPN	Japan	2010	2010-01-01	2010-12-31	2010			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41256418	SAMEA41256418	SAMEA41256418		ERR1775228	JPN	Japan	1994	1994-01-01	1994-12-31	1994			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41257168	SAMEA41257168	SAMEA41257168		ERR1775229	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41257918	SAMEA41257918	SAMEA41257918		ERR1775230	JPN	Japan	2012	2012-01-01	2012-12-31	2012			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41258668	SAMEA41258668	SAMEA41258668		ERR1775231	JPN	Japan	1994	1994-01-01	1994-12-31	1994			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41259418	SAMEA41259418	SAMEA41259418		ERR1775232	JPN	Japan	2012	2012-01-01	2012-12-31	2012			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41260168	SAMEA41260168	SAMEA41260168		ERR1775233	JPN	Japan	2012	2012-01-01	2012-12-31	2012			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41262418	SAMEA41262418	SAMEA41262418		ERR1775236	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41265418	SAMEA41265418	SAMEA41265418		ERR1775240	JPN	Japan	2010	2010-01-01	2010-12-31	2010			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41266168	SAMEA41266168	SAMEA41266168		ERR1775241	JPN	Japan	2013	2013-01-01	2013-12-31	2013			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41266918	SAMEA41266918	SAMEA41266918		ERR1775242	JPN	Japan	2013	2013-01-01	2013-12-31	2013			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41268418	SAMEA41268418	SAMEA41268418		ERR1775244	JPN	Japan	2013	2013-01-01	2013-12-31	2013			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41269918	SAMEA41269918	SAMEA41269918		ERR1775246	JPN	Japan	2014	2014-01-01	2014-12-31	2014			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41278918	SAMEA41278918	SAMEA41278918		ERR1775258	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41279668	SAMEA41279668	SAMEA41279668		ERR1775259	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41281168	SAMEA41281168	SAMEA41281168		ERR1775261	JPN	Japan	1999	1999-01-01	1999-12-31	1999			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41285668	SAMEA41285668	SAMEA41285668		ERR1775267	JPN	Japan	1990	1990-01-01	1990-12-31	1990			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41290168	SAMEA41290168	SAMEA41290168		ERR1775273	JPN	Japan	1983	1983-01-01	1983-12-31	1983			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41291668	SAMEA41291668	SAMEA41291668		ERR1775275	JPN	Japan	1986	1986-01-01	1986-12-31	1986			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41293918	SAMEA41293918	SAMEA41293918		ERR1775278	JPN	Japan	1983	1983-01-01	1983-12-31	1983			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41299168	SAMEA41299168	SAMEA41299168		ERR1775285	JPN	Japan	2008	2008-01-01	2008-12-31	2008			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41302918	SAMEA41302918	SAMEA41302918		ERR1775290	JPN	Japan	2008	2008-01-01	2008-12-31	2008			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41303668	SAMEA41303668	SAMEA41303668		ERR1775291	JPN	Japan	2008	2008-01-01	2008-12-31	2008			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41307418	SAMEA41307418	SAMEA41307418		ERR1775296	JPN	Japan	2009	2009-01-01	2009-12-31	2009			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41308168	SAMEA41308168	SAMEA41308168		ERR1775297	JPN	Japan	2009	2009-01-01	2009-12-31	2009			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41311918	SAMEA41311918	SAMEA41311918		ERR1775302	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41312668	SAMEA41312668	SAMEA41312668		ERR1775303	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41314168	SAMEA41314168	SAMEA41314168		ERR1775305	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41315668	SAMEA41315668	SAMEA41315668		ERR1775307	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41317168	SAMEA41317168	SAMEA41317168		ERR1775309	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41320168	SAMEA41320168	SAMEA41320168		ERR1775313	JPN	Japan	2011	2011-01-01	2011-12-31	2011			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41322418	SAMEA41322418	SAMEA41322418		ERR1775316	JPN	Japan	2012	2012-01-01	2012-12-31	2012			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41323918	SAMEA41323918	SAMEA41323918		ERR1775318	JPN	Japan	2012	2012-01-01	2012-12-31	2012			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41324668	SAMEA41324668	SAMEA41324668		ERR1775319	JPN	Japan	2013	2013-01-01	2013-12-31	2013			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41186668	SAMEA41186668	SAMEA41186668		ERR1775135	JPN	Japan	1996	1996-01-01	1996-12-31	1996			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41187418	SAMEA41187418	SAMEA41187418		ERR1775136	JPN	Japan	1983	1983-01-01	1983-12-31	1983			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41189668	SAMEA41189668	SAMEA41189668		ERR1775139	JPN	Japan	1999	1999-01-01	1999-12-31	1999			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41191168	SAMEA41191168	SAMEA41191168		ERR1775141	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41191918	SAMEA41191918	SAMEA41191918		ERR1775142	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP3/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP3/fim3-1		ptxP3	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41192668	SAMEA41192668	SAMEA41192668		ERR1775143	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41193418	SAMEA41193418	SAMEA41193418		ERR1775144	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41195668	SAMEA41195668	SAMEA41195668		ERR1775147	JPN	Japan	2000	2000-01-01	2000-12-31	2000			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41197168	SAMEA41197168	SAMEA41197168		ERR1775149	JPN	Japan	1999	1999-01-01	1999-12-31	1999			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
JPN::SAMEA41198668	SAMEA41198668	SAMEA41198668		ERR1775151	JPN	Japan	2001	2001-01-01	2001-12-31	2001			year	False	PRJEB18624	ena_study_accession	japan_targeted_ena_projects	historical_tree_anchor	focal_genome_observation	True	public_raw_reads_pending_uniform_qc	True	False	True			ptxP1/fim3-1	pending_new_phylogeny	Branch_IIb	ptxP1/fim3-1		ptxP1	fim3-1	23S_rRNA_1	False	1	2026-07-24	Targeted Japanese historical or recent public project.
