query_project_id	run_accession	sample_accession	study_accession	collection_date	country	first_public
PRJEB42353	ERR5102045	SAMEA7765932	PRJEB42353	2012	France	2021-01-20
PRJEB42353	ERR5102051	SAMEA7765938	PRJEB42353	2012	France	2021-01-20
PRJEB42353	ERR5102060	SAMEA7765947	PRJEB42353	2013	France	2021-01-20
PRJEB42353	ERR5102061	SAMEA7765948	PRJEB42353	2013	France	2021-01-20
PRJEB42353	ERR5102063	SAMEA7765950	PRJEB42353	2013	France	2021-01-20
PRJEB42353	ERR5102066	SAMEA7765953	PRJEB42353	2013	France	2021-01-20
PRJEB42353	ERR5102069	SAMEA7765956	PRJEB42353	2013	France	2021-01-20
PRJEB42353	ERR5102070	SAMEA7765957	PRJEB42353	2013	France	2021-01-20
PRJEB42353	ERR5102071	SAMEA7765958	PRJEB42353	2013	France	2021-01-20
PRJEB42353	ERR5102077	SAMEA7765964	PRJEB42353	2014	France	2021-01-20
PRJEB42353	ERR5102080	SAMEA7765967	PRJEB42353	2014	France	2021-01-20
PRJEB42353	ERR5102083	SAMEA7765970	PRJEB42353	2015	France	2021-01-20
PRJEB42353	ERR5102084	SAMEA7765971	PRJEB42353	2015	France	2021-01-20
PRJEB42353	ERR5102088	SAMEA7765975	PRJEB42353	2015	France	2021-01-20
PRJEB42353	ERR5102096	SAMEA7765983	PRJEB42353	2016	France	2021-01-20
PRJEB42353	ERR5102099	SAMEA7765986	PRJEB42353	2016	France	2021-01-20
PRJEB42353	ERR5102101	SAMEA7765988	PRJEB42353	2016	France	2021-01-20
PRJEB42353	ERR5102105	SAMEA7765992	PRJEB42353	2016	France	2021-01-20
PRJEB42353	ERR5102106	SAMEA7765993	PRJEB42353	2016	France	2021-01-20
PRJEB42353	ERR5102110	SAMEA7765997	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102114	SAMEA7766001	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102115	SAMEA7766002	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102119	SAMEA7766006	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102123	SAMEA7766010	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102124	SAMEA7766011	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102125	SAMEA7766012	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102126	SAMEA7766013	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102128	SAMEA7766015	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102132	SAMEA7766019	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102134	SAMEA7766021	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102135	SAMEA7766022	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102141	SAMEA7766028	PRJEB42353	2017	France	2021-01-20
PRJEB42353	ERR5102142	SAMEA7766029	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102146	SAMEA7766033	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102147	SAMEA7766034	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102149	SAMEA7766036	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102151	SAMEA7766038	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102152	SAMEA7766039	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102153	SAMEA7766040	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102155	SAMEA7766042	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102160	SAMEA7766047	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102161	SAMEA7766048	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102165	SAMEA7766052	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102170	SAMEA7766057	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR5102172	SAMEA7766059	PRJEB42353	2018	France	2021-01-20
PRJEB42353	ERR6044072	SAMEA8901102	PRJEB42353	1994	France	2021-06-21
PRJEB42353	ERR6044076	SAMEA8901106	PRJEB42353	1994	France	2021-06-21
PRJEB42353	ERR6044078	SAMEA8901108	PRJEB42353	1994	France	2021-06-21
PRJEB42353	ERR6044079	SAMEA8901109	PRJEB42353	1994	France	2021-06-21
PRJEB42353	ERR6044080	SAMEA8901110	PRJEB42353	1994	France	2021-06-21
PRJEB42353	ERR6044085	SAMEA8901115	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044091	SAMEA8901121	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044093	SAMEA8901123	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044094	SAMEA8901124	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044095	SAMEA8901125	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044096	SAMEA8901126	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044098	SAMEA8901128	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044104	SAMEA8901134	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044105	SAMEA8901135	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044112	SAMEA8901142	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044115	SAMEA8901145	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044116	SAMEA8901146	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044121	SAMEA8901151	PRJEB42353	1995	France	2021-06-21
PRJEB42353	ERR6044126	SAMEA8901156	PRJEB42353	1996	France	2021-06-21
PRJEB42353	ERR6044137	SAMEA8901167	PRJEB42353	1996	France	2021-06-21
PRJEB42353	ERR6044140	SAMEA8901170	PRJEB42353	1996	France	2021-06-21
PRJEB42353	ERR6044142	SAMEA8901172	PRJEB42353	1997	France	2021-06-21
PRJEB42353	ERR6044145	SAMEA8901175	PRJEB42353	1997	France	2021-06-21
PRJEB42353	ERR6044147	SAMEA8901177	PRJEB42353	1997	France	2021-06-21
PRJEB42353	ERR6044152	SAMEA8901182	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044153	SAMEA8901183	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044155	SAMEA8901185	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044159	SAMEA8901189	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044164	SAMEA8901194	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044167	SAMEA8901197	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044169	SAMEA8901199	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044173	SAMEA8901203	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044174	SAMEA8901204	PRJEB42353	1998	France	2021-06-21
PRJEB42353	ERR6044176	SAMEA8901206	PRJEB42353	1999	France	2021-06-21
PRJEB42353	ERR6044177	SAMEA8901207	PRJEB42353	1999	France	2021-06-21
PRJEB42353	ERR6044178	SAMEA8901208	PRJEB42353	1999	France	2021-06-21
PRJEB42353	ERR6044182	SAMEA8901212	PRJEB42353	1999	France	2021-06-21
PRJEB42353	ERR6044183	SAMEA8901213	PRJEB42353	1999	France	2021-06-21
PRJEB42353	ERR6044184	SAMEA8901214	PRJEB42353	1999	France	2021-06-21
PRJEB42353	ERR6044193	SAMEA8901223	PRJEB42353	2000	France	2021-06-21
PRJEB42353	ERR6044200	SAMEA8901230	PRJEB42353	2001	France	2021-06-21
PRJEB42353	ERR6044202	SAMEA8901232	PRJEB42353	2001	France	2021-06-21
PRJEB42353	ERR6044203	SAMEA8901233	PRJEB42353	2002	France	2021-06-21
PRJEB42353	ERR6044211	SAMEA8901241	PRJEB42353	2002	France	2021-06-21
PRJEB42353	ERR6044218	SAMEA8901248	PRJEB42353	2003	France	2021-06-21
PRJEB42353	ERR6044223	SAMEA8901253	PRJEB42353	2003	France	2021-06-21
PRJEB42353	ERR6044224	SAMEA8901254	PRJEB42353	2003	France	2021-06-21
PRJEB42353	ERR6044226	SAMEA8901256	PRJEB42353	2003	France	2021-06-21
PRJEB42353	ERR6044228	SAMEA8901258	PRJEB42353	2003	France	2021-06-21
PRJEB42353	ERR6044230	SAMEA8901260	PRJEB42353	2003	France	2021-06-21
PRJEB42353	ERR6044235	SAMEA8901265	PRJEB42353	2004	France	2021-06-21
PRJEB42353	ERR6044238	SAMEA8901268	PRJEB42353	2004	France	2021-06-21
PRJEB42353	ERR6044242	SAMEA8901272	PRJEB42353	2004	France	2021-06-21
PRJEB42353	ERR6044245	SAMEA8901275	PRJEB42353	2004	France	2021-06-21
PRJEB42353	ERR6044253	SAMEA8901283	PRJEB42353	2004	France	2021-06-21
PRJEB42353	ERR6044254	SAMEA8901284	PRJEB42353	2004	France	2021-06-21
PRJEB42353	ERR6044260	SAMEA8901290	PRJEB42353	2005	France	2021-06-21
PRJEB42353	ERR6044263	SAMEA8901293	PRJEB42353	2005	France	2021-06-21
PRJEB42353	ERR6044264	SAMEA8901294	PRJEB42353	2005	France	2021-06-21
PRJEB42353	ERR6044265	SAMEA8901295	PRJEB42353	2005	France	2021-06-21
PRJEB42353	ERR6044266	SAMEA8901296	PRJEB42353	2006	France	2021-06-21
PRJEB42353	ERR6044269	SAMEA8901299	PRJEB42353	2006	France	2021-06-21
PRJEB42353	ERR6044272	SAMEA8901302	PRJEB42353	2006	France	2021-06-21
PRJEB42353	ERR6044274	SAMEA8901304	PRJEB42353	2006	France	2021-06-21
PRJEB42353	ERR6044277	SAMEA8901307	PRJEB42353	2006	France	2021-06-21
PRJEB42353	ERR6044278	SAMEA8901308	PRJEB42353	2007	France	2021-06-21
PRJEB42353	ERR6044279	SAMEA8901309	PRJEB42353	2007	France	2021-06-21
PRJEB42353	ERR6044281	SAMEA8901311	PRJEB42353	2007	France	2021-06-21
PRJEB42353	ERR6044285	SAMEA8901315	PRJEB42353	2007	France	2021-06-21
PRJEB42353	ERR6044286	SAMEA8901316	PRJEB42353	2007	France	2021-06-21
PRJEB42353	ERR6044288	SAMEA8901318	PRJEB42353	2007	France	2021-06-21
PRJEB42353	ERR6044290	SAMEA8901320	PRJEB42353	2008	France	2021-06-21
PRJEB42353	ERR6044293	SAMEA8901323	PRJEB42353	2009	France	2021-06-21
PRJEB42353	ERR6044295	SAMEA8901325	PRJEB42353	2009	France	2021-06-21
PRJEB42353	ERR6044299	SAMEA8901329	PRJEB42353	2009	France	2021-06-21
PRJEB42353	ERR6044302	SAMEA8901332	PRJEB42353	2009	France	2021-06-21
PRJEB42353	ERR6044307	SAMEA8901337	PRJEB42353	2009	France	2021-06-21
PRJEB42353	ERR6044309	SAMEA8901339	PRJEB42353	2009	France	2021-06-21
PRJEB42353	ERR6044310	SAMEA8901340	PRJEB42353	2009	France	2021-06-21
PRJEB42353	ERR6044316	SAMEA8901346	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044321	SAMEA8901351	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044323	SAMEA8901353	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044325	SAMEA8901354	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044326	SAMEA8901355	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044327	SAMEA8901356	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044334	SAMEA8901363	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044338	SAMEA8901367	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044340	SAMEA8901369	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044342	SAMEA8901371	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044344	SAMEA8901373	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044345	SAMEA8901374	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044347	SAMEA8901376	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044348	SAMEA8901377	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044352	SAMEA8901381	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044354	SAMEA8901383	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044355	SAMEA8901384	PRJEB42353	2010	France	2021-06-21
PRJEB42353	ERR6044356	SAMEA8901385	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044360	SAMEA8901389	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044361	SAMEA8901390	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044362	SAMEA8901391	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044368	SAMEA8901397	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044373	SAMEA8901402	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044379	SAMEA8901408	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044382	SAMEA8901411	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044386	SAMEA8901415	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044387	SAMEA8901416	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044388	SAMEA8901417	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044389	SAMEA8901419	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044390	SAMEA8901420	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044397	SAMEA8901427	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044402	SAMEA8901432	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044404	SAMEA8901434	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044410	SAMEA8901440	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044411	SAMEA8901441	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044413	SAMEA8901443	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044414	SAMEA8901444	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044417	SAMEA8901447	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044418	SAMEA8901448	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044419	SAMEA8901449	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044420	SAMEA8901450	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044504	SAMEA8901454	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044505	SAMEA8901455	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044506	SAMEA8901456	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044512	SAMEA8901462	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044514	SAMEA8901464	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044515	SAMEA8901465	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044518	SAMEA8901468	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044521	SAMEA8901471	PRJEB42353	2011	France	2021-06-21
PRJEB42353	ERR6044523	SAMEA8901473	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044525	SAMEA8901475	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044528	SAMEA8901478	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044534	SAMEA8901484	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044537	SAMEA8901487	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044539	SAMEA8901489	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044540	SAMEA8901490	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044542	SAMEA8901492	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044543	SAMEA8901493	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044545	SAMEA8901495	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044547	SAMEA8901497	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044551	SAMEA8901501	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044602	SAMEA8901554	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044606	SAMEA8901558	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044607	SAMEA8901559	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044610	SAMEA8901562	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044615	SAMEA8901567	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044619	SAMEA8901571	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044624	SAMEA8901576	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044626	SAMEA8901578	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044627	SAMEA8901579	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044635	SAMEA8901587	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044637	SAMEA8901589	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044643	SAMEA8901595	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044645	SAMEA8901597	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044651	SAMEA8901603	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044652	SAMEA8901604	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044655	SAMEA8901607	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044656	SAMEA8901608	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044663	SAMEA8901615	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044668	SAMEA8901620	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044670	SAMEA8901622	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044671	SAMEA8901623	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044675	SAMEA8901627	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044676	SAMEA8901628	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044677	SAMEA8901629	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044678	SAMEA8901630	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044685	SAMEA8901637	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044690	SAMEA8901642	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044693	SAMEA8901645	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044701	SAMEA8901653	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044702	SAMEA8901654	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044703	SAMEA8901655	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044708	SAMEA8901660	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044711	SAMEA8901663	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044713	SAMEA8901665	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044714	SAMEA8901666	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044716	SAMEA8901668	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044723	SAMEA8901675	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044726	SAMEA8901678	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044730	SAMEA8901682	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044731	SAMEA8901683	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044733	SAMEA8901685	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044734	SAMEA8901686	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044735	SAMEA8901687	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044736	SAMEA8901688	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044738	SAMEA8901690	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044741	SAMEA8901693	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044743	SAMEA8901695	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044745	SAMEA8901697	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044747	SAMEA8901699	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044749	SAMEA8901701	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044752	SAMEA8901704	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044759	SAMEA8901711	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044770	SAMEA8901722	PRJEB42353	2013	France	2021-06-21
PRJEB42353	ERR6044772	SAMEA8901724	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044774	SAMEA8901726	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044775	SAMEA8901727	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044776	SAMEA8901728	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044781	SAMEA8901733	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044782	SAMEA8901734	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044788	SAMEA8901740	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044789	SAMEA8901741	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044790	SAMEA8901742	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044795	SAMEA8901747	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044798	SAMEA8901750	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044799	SAMEA8901751	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044802	SAMEA8901754	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044805	SAMEA8901757	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044808	SAMEA8901760	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044811	SAMEA8901763	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044812	SAMEA8901764	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044819	SAMEA8901771	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044821	SAMEA8901773	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044822	SAMEA8901774	PRJEB42353	2014	France	2021-06-21
PRJEB42353	ERR6044827	SAMEA8901779	PRJEB42353	2015	France	2021-06-21
PRJEB42353	ERR6044828	SAMEA8901780	PRJEB42353	2015	France	2021-06-21
PRJEB42353	ERR6044830	SAMEA8901782	PRJEB42353	2015	France	2021-06-21
PRJEB42353	ERR6044833	SAMEA8901785	PRJEB42353	2016	France	2021-06-21
PRJEB42353	ERR6044836	SAMEA8901788	PRJEB42353	2016	France	2021-06-21
PRJEB42353	ERR6044837	SAMEA8901789	PRJEB42353	2016	France	2021-06-21
PRJEB42353	ERR6044843	SAMEA8901795	PRJEB42353	2016	France	2021-06-21
PRJEB42353	ERR6044844	SAMEA8901796	PRJEB42353	2016	France	2021-06-21
PRJEB42353	ERR6044846	SAMEA8901798	PRJEB42353	2016	France	2021-06-21
PRJEB42353	ERR6044848	SAMEA8901800	PRJEB42353	2016	France	2021-06-21
PRJEB42353	ERR6044849	SAMEA8901801	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044851	SAMEA8901803	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044852	SAMEA8901804	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044854	SAMEA8901806	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044855	SAMEA8901807	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044856	SAMEA8901808	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044859	SAMEA8901811	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044860	SAMEA8901812	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044863	SAMEA8901815	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044865	SAMEA8901817	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044876	SAMEA8901828	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044878	SAMEA8901830	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044880	SAMEA8901832	PRJEB42353	2017	France	2021-06-21
PRJEB42353	ERR6044883	SAMEA8901835	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044887	SAMEA8901839	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044888	SAMEA8901840	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044889	SAMEA8901841	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044892	SAMEA8901844	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044897	SAMEA8901849	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044898	SAMEA8901850	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044900	SAMEA8901852	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044903	SAMEA8901855	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044905	SAMEA8901857	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044907	SAMEA8901859	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044917	SAMEA8901869	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044918	SAMEA8901870	PRJEB42353	2018	France	2021-06-21
PRJEB42353	ERR6044919	SAMEA8901871	PRJEB42353	2019	France	2021-06-21
PRJEB42353	ERR6044923	SAMEA8901505	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044927	SAMEA8901509	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044932	SAMEA8901514	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044935	SAMEA8901517	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044936	SAMEA8901518	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044941	SAMEA8901523	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044942	SAMEA8901524	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044944	SAMEA8901526	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044945	SAMEA8901527	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044947	SAMEA8901529	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044950	SAMEA8901532	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044952	SAMEA8901534	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6044961	SAMEA8901543	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR6045017	SAMEA8901511	PRJEB42353	2012	France	2021-06-21
PRJEB42353	ERR8052263	SAMEA12219263	PRJEB42353	2009	France	2022-02-15
PRJEB42353	ERR8052265	SAMEA12219265	PRJEB42353	2011	France	2022-01-20
PRJEB42353	ERR13476593	SAMEA115874184	PRJEB42353	2023	France	2024-08-08
PRJEB42353	ERR13476594	SAMEA115874185	PRJEB42353	2023	France	2024-08-08
PRJEB42353	ERR13476595	SAMEA115874186	PRJEB42353	2023	France	2024-08-08
PRJEB42353	ERR13476598	SAMEA115874189	PRJEB42353	2023	France	2024-08-08
PRJEB42353	ERR13476600	SAMEA115874191	PRJEB42353	2023	France	2024-08-08
PRJEB42353	ERR13476601	SAMEA115874192	PRJEB42353	2024	France	2024-08-08
